business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
154368.0,['NOT_huge'],1,['NOT_huge'],"['good', 'good', 'good', 'good', 'decent']",5,"['good', 'decent']",6,206,26966,3.796116505
152436.0,[],0,[''],"['good', 'great', 'well', 'good', 'great', 'great']",6,"['good', 'great', 'well']",6,354,34804,4.070621469
155096.0,[],0,[''],"['nice', 'great', 'good', 'great', 'decent', 'huge']",6,"['nice', 'great', 'good', 'decent', 'huge']",6,37,3252,3.972972973
192223.0,[],0,[''],"['great', 'decent', 'good', 'great', 'nice', 'nice']",6,"['great', 'decent', 'good', 'nice']",6,558,49856,4.519713262
9439.0,[],0,[''],"['decent', 'decent', 'good', 'best', 'good']",5,"['decent', 'good', 'best']",5,1647,182875,3.937462052
122371.0,[],0,[''],"['good', 'stellar', 'great', 'great', 'great']",5,"['good', 'stellar', 'great']",5,133,12336,3.796992481
146536.0,[],0,[''],"['good', 'huge', 'good', 'fun', 'good']",5,"['good', 'huge', 'fun']",5,560,48473,3.5464285710000003
83646.0,[],0,[''],"['great', 'vast', 'great', 'great', 'rare']",5,"['great', 'vast', 'rare']",5,25,2180,3.64
165900.0,[],0,[''],"['great', 'good', 'great', 'great', 'good']",5,"['great', 'good']",5,80,6049,3.225
128939.0,[],0,[''],"['great', 'great', 'great', 'good', 'great']",5,"['great', 'good']",5,1478,172543,4.163058187
50259.0,[],0,[''],"['great', 'great', 'great', 'great', 'good']",5,"['great', 'good']",5,59,5226,4.050847458
86095.0,[],0,[''],"['great', 'sure', 'great', 'decent', 'good']",5,"['great', 'sure', 'decent', 'good']",5,214,18794,4.285046728999999
188995.0,[],0,[''],"['good', 'decent', 'good', 'great', 'great']",5,"['good', 'decent', 'great']",5,868,87432,3.9101382489999996
54572.0,[],0,[''],"['decent', 'better', 'decent', 'enough', 'decent']",5,"['decent', 'better', 'enough']",5,651,61334,3.7373271889999997
185769.0,[],0,[''],"['good', 'good', 'good', 'nice', 'good']",5,"['good', 'nice']",5,843,77249,4.1779359430000005
137030.0,['NOT_great'],1,['NOT_great'],"['better', 'good', 'well', 'good']",4,"['better', 'good', 'well']",5,332,39602,3.024096386
54607.0,[],0,[''],"['fun', 'good', 'standard', 'great', 'good']",5,"['fun', 'good', 'standard', 'great']",5,633,67946,2.887835703
35744.0,[],0,[''],"['good', 'nice', 'decent', 'superb']",4,"['good', 'nice', 'decent', 'superb']",4,2500,310304,4.354
39770.0,['small'],1,['small'],"['great', 'great', 'great']",3,['great'],4,378,33061,4.698412698
87350.0,['bad'],1,['bad'],"['great', 'good', 'nice']",3,"['great', 'good', 'nice']",4,252,28425,3.0992063489999997
137871.0,[],0,[''],"['nice', 'special', 'huge', 'cool']",4,"['nice', 'special', 'huge', 'cool']",4,263,27648,3.209125475
91876.0,[],0,[''],"['good', 'good', 'clean', 'good']",4,"['good', 'clean']",4,250,31688,3.568
142948.0,[],0,[''],"['nice', 'good', 'better', 'good']",4,"['nice', 'good', 'better']",4,78,9509,3.256410256
106980.0,[],0,[''],"['great', 'great', 'good', 'great']",4,"['great', 'good']",4,130,10824,4.607692308
127416.0,[],0,[''],"['good', 'great', 'good']",3,"['good', 'great']",3,64,7862,3.203125
66961.0,[],0,[''],"['huge', 'decent', 'good']",3,"['huge', 'decent', 'good']",3,135,12295,3.814814815
171460.0,[],0,[''],"['good', 'good', 'top']",3,"['good', 'top']",3,2506,341279,4.432960894
138365.0,[],0,[''],"['fun', 'good', 'great']",3,"['fun', 'good', 'great']",3,113,9364,3.389380531
170736.0,[],0,[''],"['great', 'great', 'decent']",3,"['great', 'decent']",3,134,15291,3.559701493
126119.0,"['poor', 'weak']",2,"['poor', 'weak']",['good'],1,['good'],3,620,61567,2.811290323
68128.0,[],0,[''],"['great', 'huge', 'great']",3,"['great', 'huge']",3,212,22483,4.1981132080000005
5897.0,[],0,[''],"['nice', 'well', 'standard']",3,"['nice', 'well', 'standard']",3,935,98676,4.42459893
