business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
26447.0,[],0,[''],[],0,[''],0,10,650,3.9
101415.0,[],0,[''],[],0,[''],0,267,24082,3.988764045
113134.0,[],0,[''],[],0,[''],0,4,188,4.5
167083.0,[],0,[''],[],0,[''],0,7,565,2.4285714290000002
178989.0,[],0,[''],[],0,[''],0,147,20146,4.040816327
177741.0,[],0,[''],[],0,[''],0,52,4799,3.942307692
104188.0,[],0,[''],[],0,[''],0,6,1106,4.333333333
149592.0,[],0,[''],[],0,[''],0,62,7341,4.14516129
111956.0,[],0,[''],[],0,[''],0,39,4199,2.769230769
168030.0,[],0,[''],[],0,[''],0,460,59298,2.097826087
142101.0,[],0,[''],[],0,[''],0,20,2489,5.0
58770.0,[],0,[''],[],0,[''],0,5,393,2.2
13082.0,[],0,[''],[],0,[''],0,126,11811,2.825396825
57921.0,[],0,[''],[],0,[''],0,6,499,2.666666667
67092.0,[],0,[''],[],0,[''],0,1412,243611,3.600566572
160250.0,[],0,[''],[],0,[''],0,14,947,3.214285714
36418.0,[],0,[''],[],0,[''],0,67,8109,3.119402985
34640.0,[],0,[''],[],0,[''],0,122,11340,3.672131148
142499.0,[],0,[''],[],0,[''],0,137,12776,3.788321168
168081.0,[],0,[''],[],0,[''],0,986,153816,4.096348884
26930.0,[],0,[''],[],0,[''],0,20,2734,3.4
121589.0,[],0,[''],[],0,[''],0,24,2253,3.291666667
74635.0,[],0,[''],[],0,[''],0,18,1111,3.222222222
12621.0,[],0,[''],[],0,[''],0,939,134974,4.208732694
138113.0,[],0,[''],[],0,[''],0,3,379,4.0
25901.0,[],0,[''],[],0,[''],0,10,910,3.9
147469.0,[],0,[''],[],0,[''],0,9,1787,3.5555555560000003
155096.0,[],0,[''],[],0,[''],0,37,3252,3.972972973
185784.0,[],0,[''],[],0,[''],0,466,60901,3.729613734
116034.0,[],0,[''],[],0,[''],0,29,2298,4.1724137930000005
187461.0,[],0,[''],[],0,[''],0,142,10749,4.633802817
28266.0,[],0,[''],[],0,[''],0,12,932,3.166666667
164747.0,[],0,[''],[],0,[''],0,133,14740,3.819548872
27961.0,[],0,[''],[],0,[''],0,124,12620,3.129032258
34924.0,[],0,[''],[],0,[''],0,4,432,4.5
179697.0,[],0,[''],[],0,[''],0,17,1780,2.764705882
69323.0,[],0,[''],[],0,[''],0,924,141713,3.988095238
182806.0,[],0,[''],[],0,[''],0,66,10988,3.151515152
116052.0,[],0,[''],[],0,[''],0,1021,151098,3.7100881489999997
149411.0,[],0,[''],[],0,[''],0,19,2281,4.315789474
49081.0,[],0,[''],[],0,[''],0,9,850,3.4444444439999997
89736.0,[],0,[''],[],0,[''],0,6,545,2.333333333
107155.0,[],0,[''],[],0,[''],0,425,43673,3.5388235289999996
184707.0,[],0,[''],[],0,[''],0,61,6227,2.901639344
80716.0,[],0,[''],[],0,[''],0,23,2036,3.130434783
47720.0,[],0,[''],[],0,[''],0,30,4133,3.3
52441.0,[],0,[''],[],0,[''],0,33,1825,3.939393939
174015.0,[],0,[''],[],0,[''],0,15,1877,3.666666667
185044.0,[],0,[''],[],0,[''],0,55,5118,3.545454545
148311.0,[],0,[''],[],0,[''],0,10,520,4.7
158050.0,[],0,[''],[],0,[''],0,66,6000,3.1363636360000005
180000.0,[],0,[''],[],0,[''],0,301,31735,2.940199336
88525.0,[],0,[''],[],0,[''],0,204,25473,3.2941176469999998
128282.0,[],0,[''],[],0,[''],0,15,1716,3.0
115653.0,[],0,[''],[],0,[''],0,47,4501,3.9148936169999997
150880.0,[],0,[''],[],0,[''],0,857,85029,3.9579929989999996
38367.0,[],0,[''],[],0,[''],0,164,17316,2.640243902
118728.0,[],0,[''],[],0,[''],0,992,113496,4.25
179254.0,[],0,[''],[],0,[''],0,6,682,3.0
25135.0,[],0,[''],[],0,[''],0,223,36450,2.426008969
151278.0,[],0,[''],[],0,[''],0,13,1380,2.769230769
61519.0,[],0,[''],[],0,[''],0,125,19781,3.2319999999999998
115347.0,[],0,[''],[],0,[''],0,14,844,3.0
79208.0,[],0,[''],[],0,[''],0,104,13806,3.269230769
94909.0,[],0,[''],[],0,[''],0,55,5941,4.054545455
188454.0,[],0,[''],[],0,[''],0,103,12656,3.86407767
133856.0,[],0,[''],[],0,[''],0,389,44410,3.858611825
64828.0,[],0,[''],[],0,[''],0,132,11452,3.1060606060000002
75043.0,[],0,[''],[],0,[''],0,35,3088,4.514285714
165162.0,[],0,[''],[],0,[''],0,5,466,4.2
102117.0,[],0,[''],[],0,[''],0,31,5781,3.483870968
169906.0,[],0,[''],[],0,[''],0,554,78839,3.2581227439999996
144997.0,[],0,[''],[],0,[''],0,108,18512,3.342592593
73833.0,[],0,[''],[],0,[''],0,122,10511,3.967213115
137871.0,[],0,[''],[],0,[''],0,263,27648,3.209125475
70931.0,[],0,[''],[],0,[''],0,1429,232291,4.070678796
87061.0,[],0,[''],[],0,[''],0,64,5411,4.484375
190602.0,[],0,[''],[],0,[''],0,100,11798,3.34
166869.0,[],0,[''],[],0,[''],0,165,19486,4.03030303
91868.0,[],0,[''],[],0,[''],0,110,17153,3.890909091
167247.0,[],0,[''],[],0,[''],0,15,1974,3.066666667
66335.0,[],0,[''],[],0,[''],0,63,6469,4.714285714
68655.0,[],0,[''],[],0,[''],0,3,193,5.0
150264.0,[],0,[''],[],0,[''],0,287,39426,3.567944251
27983.0,[],0,[''],[],0,[''],0,6,387,3.333333333
117619.0,[],0,[''],[],0,[''],0,134,16756,2.947761194
183862.0,[],0,[''],[],0,[''],0,369,57460,3.682926829
4532.0,[],0,[''],[],0,[''],0,4,627,2.0
95302.0,[],0,[''],[],0,[''],0,30,4021,3.2
38248.0,[],0,[''],[],0,[''],0,15,1394,4.0
155633.0,[],0,[''],[],0,[''],0,747,93796,4.397590361000001
134504.0,[],0,[''],[],0,[''],0,267,37349,4.146067416
31508.0,[],0,[''],[],0,[''],0,20,3696,3.65
158145.0,[],0,[''],[],0,[''],0,30,2295,4.933333333
183956.0,[],0,[''],[],0,[''],0,109,13995,4.752293578
