business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
138113.0,[],0,[''],[],0,[''],0,3,379,4.0
28266.0,[],0,[''],[],0,[''],0,12,932,3.166666667
185784.0,[],0,[''],[],0,[''],0,466,60901,3.729613734
181511.0,[],0,[''],[],0,[''],0,74,9476,3.6216216219999997
179697.0,[],0,[''],[],0,[''],0,17,1780,2.764705882
164747.0,[],0,[''],[],0,[''],0,133,14740,3.819548872
27961.0,[],0,[''],[],0,[''],0,124,12620,3.129032258
69323.0,[],0,[''],[],0,[''],0,924,141713,3.988095238
34924.0,[],0,[''],[],0,[''],0,4,432,4.5
182806.0,[],0,[''],[],0,[''],0,66,10988,3.151515152
116052.0,[],0,[''],[],0,[''],0,1021,151098,3.7100881489999997
107155.0,[],0,[''],[],0,[''],0,425,43673,3.5388235289999996
184707.0,[],0,[''],[],0,[''],0,61,6227,2.901639344
80716.0,[],0,[''],[],0,[''],0,23,2036,3.130434783
166869.0,[],0,[''],[],0,[''],0,165,19486,4.03030303
149411.0,[],0,[''],[],0,[''],0,19,2281,4.315789474
49081.0,[],0,[''],[],0,[''],0,9,850,3.4444444439999997
89736.0,[],0,[''],[],0,[''],0,6,545,2.333333333
47720.0,[],0,[''],[],0,[''],0,30,4133,3.3
52441.0,[],0,[''],[],0,[''],0,33,1825,3.939393939
174015.0,[],0,[''],[],0,[''],0,15,1877,3.666666667
148311.0,[],0,[''],[],0,[''],0,10,520,4.7
185044.0,[],0,[''],[],0,[''],0,55,5118,3.545454545
3307.0,[],0,[''],[],0,[''],0,3494,458826,3.94419004
158050.0,[],0,[''],[],0,[''],0,66,6000,3.1363636360000005
179254.0,[],0,[''],[],0,[''],0,6,682,3.0
39770.0,[],0,[''],[],0,[''],0,378,33061,4.698412698
88525.0,[],0,[''],[],0,[''],0,204,25473,3.2941176469999998
187461.0,[],0,[''],[],0,[''],0,142,10749,4.633802817
188454.0,[],0,[''],[],0,[''],0,103,12656,3.86407767
165162.0,[],0,[''],[],0,[''],0,5,466,4.2
121589.0,[],0,[''],[],0,[''],0,24,2253,3.291666667
25901.0,[],0,[''],[],0,[''],0,10,910,3.9
169906.0,[],0,[''],[],0,[''],0,554,78839,3.2581227439999996
