business_id,neg_words,neg_count,pos_words,pos_count,all_mention,review_count,word_count
8982,['bad'],1,"['great', 'well', 'premium']",3,4,341,63601
127932,['usual'],1,"['special', 'casual', 'cheap']",3,4,20,2690
13500,[],0,"['popular', 'nice', 'great', 'full']",4,4,508,42454
127416,[],0,"['cheap', 'good', 'great', 'well']",4,4,64,7862
107391,['NOT_clean'],1,"['special', 'special', 'special']",3,4,39,3368
135285,['cold'],1,"['good', 'good', 'good']",3,4,81,11083
160452,"['cold', 'cold']",2,"['smooth', 'nice']",2,4,699,65256
35744,[],0,"['good', 'decent', 'superb', 'nice']",4,4,2500,310304
31759,"['cold', 'cold']",2,"['great', 'good']",2,4,50,3381
93761,"['cold', 'NOT_special', 'cold']",3,['good'],1,4,85,8608
46867,['stale'],1,"['best', 'perfect', 'well']",3,4,2238,358142
25918,['cold'],1,"['well', 'perfect', 'cheap']",3,4,111,10225
26202,[],0,"['perfect', 'good', 'great', 'cheap']",4,4,286,33082
34159,[],0,"['good', 'cool', 'free', 'free']",4,4,809,126633
96069,['cold'],1,"['special', 'good', 'good']",3,4,509,51100
181310,['cold'],1,"['fresh', 'great', 'great']",3,4,61,4511
136132,"['cold', 'cold']",2,"['cheap', 'good']",2,4,44,4864
115627,"['cold', 'pricey', 'cold']",3,['great'],1,4,484,37555
129335,"['cold', 'cold', 'small']",3,['well'],1,4,48,3015
114337,"['cold', 'sour']",2,"['well', 'special']",2,4,142,12862
78434,"['cold', 'cold']",2,"['real', 'great']",2,4,30,2899
158588,"['cold', 'cold']",2,"['fresh', 'good']",2,4,417,50798
4124,[],0,"['decent', 'good', 'good', 'great']",4,4,1896,271022
48113,[],0,"['better', 'well', 'nice', 'well']",4,4,252,30107
52441,"['cold', 'cold']",2,"['good', 'cheap']",2,4,33,1825
27961,"['cold', 'cold', 'NOT_good']",3,['worth'],1,4,124,12620
186881,[],0,"['cool', 'cheap', 'good', 'cheap']",4,4,41,3583
191511,['cold'],1,"['nice', 'great', 'worth']",3,4,1277,133591
130158,"['cold', 'NOT_good', 'cold']",3,['good'],1,4,255,26043
103432,['cold'],1,"['good', 'decent', 'cheap']",3,4,50,3186
27967,"['cold', 'neon']",2,"['quick', 'endless']",2,4,27,4833
70931,[],0,"['good', 'free', 'premium', 'great']",4,4,1429,232291
91387,"['NOT_good', 'wrong', 'shit']",3,['clean'],1,4,488,67460
114297,[],0,"['cheap', 'great', 'cheap', 'well']",4,4,5,483
113552,[],0,"['good', 'cheap', 'good', 'good']",4,4,40,3293
178989,['cold'],1,"['cheap', 'warm', 'good']",3,4,147,20146
164571,[],0,"['good', 'great', 'fun', 'great']",4,4,42,2550
184707,['cold'],1,"['super', 'great', 'good']",3,4,61,6227
125478,['bad'],1,"['decent', 'great', 'great']",3,4,479,52201
141975,['cold'],1,"['fair', 'good', 'good']",3,4,90,11929
67070,['weird'],1,"['good', 'good', 'well']",3,4,323,41524
79620,[],0,"['cool', 'warm', 'good', 'quick']",4,4,488,61253
12621,['bad'],1,"['fresh', 'fresh', 'well']",3,4,939,134974
154845,['cold'],1,"['perfect', 'better']",2,3,395,39948
11753,"['cold', 'cold']",2,['clean'],1,3,53,4564
122577,"['cold', 'cold']",2,['good'],1,3,41,2363
46777,['NOT_well'],1,"['free', 'free']",2,3,49,4670
128130,['cold'],1,"['good', 'clean']",2,3,21,1218
61519,[],0,"['well', 'free', 'well']",3,3,125,19781
108786,[],0,"['pleasant', 'best', 'fresh']",3,3,112,12823
62926,[],0,"['great', 'good', 'good']",3,3,47,2866
169928,[],0,"['good', 'well', 'great']",3,3,1266,168195
117949,[],0,"['great', 'free', 'free']",3,3,91,10483
101708,['cold'],1,"['good', 'nice']",2,3,2434,295009
67092,[],0,"['nice', 'good', 'fresh']",3,3,1412,243611
11528,[],0,"['great', 'great', 'better']",3,3,42,5733
88683,['complex'],1,"['warm', 'free']",2,3,588,104014
190744,['cold'],1,"['good', 'good']",2,3,214,29053
167512,['cold'],1,"['quick', 'free']",2,3,54,4829
15561,['cold'],1,"['cheap', 'cheap']",2,3,34,4284
51354,"['NOT_fresh', 'cold', 'cold']",3,[],0,3,122,11102
128490,[],0,"['nice', 'decent', 'great']",3,3,28,2790
24975,['cold'],1,"['nice', 'great']",2,3,39,3887
36418,[],0,"['decent', 'special', 'special']",3,3,67,8109
164960,[],0,"['good', 'best', 'better']",3,3,525,69909
178230,"['cold', 'sour']",2,['good'],1,3,32,2792
180807,[],0,"['sweet', 'good', 'nice']",3,3,39,5354
60823,[],0,"['free', 'warm', 'well']",3,3,190,28091
139298,"['small', 'NOT_particular']",2,['decent'],1,3,126,12376
102378,['cold'],1,"['good', 'special']",2,3,76,7583
162637,[],0,"['better', 'well', 'decent']",3,3,404,56713
32812,['pricey'],1,"['good', 'good']",2,3,48,3299
176362,['cold'],1,"['perfect', 'cheap']",2,3,35,3360
79872,['NOT_top'],1,"['good', 'rare']",2,3,703,101440
38269,"['cold', 'cold']",2,['nice'],1,3,47,4140
64635,['usual'],1,"['better', 'giant']",2,3,75,9661
74655,['cold'],1,"['good', 'warm']",2,3,55,4712
103022,['cold'],1,"['great', 'good']",2,3,107,9501
107608,"['cold', 'usual']",2,['quick'],1,3,651,69659
134809,[],0,"['good', 'well', 'fresh']",3,3,55,4606
166694,[],0,"['great', 'classic', 'good']",3,3,89,10439
50310,[],0,"['special', 'well', 'fair']",3,3,51,7292
6193,['cold'],1,"['free', 'good']",2,3,77,10157
128788,['cold'],1,"['great', 'well']",2,3,399,49246
843,"['cant', 'cold']",2,['well'],1,3,581,54784
117028,[],0,"['great', 'good', 'avid']",3,3,96,6686
127376,"['cold', 'cold', 'cold']",3,[],0,3,390,34689
30558,['cold'],1,"['cheap', 'cheap']",2,3,14,1375
13269,[],0,"['great', 'decent', 'real']",3,3,89,7761
48969,[],0,"['best', 'good', 'free']",3,3,122,14032
10162,[],0,"['good', 'good', 'nice']",3,3,4,125
50005,[],0,"['cheap', 'well', 'well']",3,3,39,2540
127585,[],0,"['great', 'special']",2,2,197,22907
15020,[],0,"['great', 'special']",2,2,9,864
7295,[],0,"['fun', 'fun']",2,2,82,6019
10256,[],0,"['cheap', 'great']",2,2,76,9235
166280,"['cold', 'cold']",2,[],0,2,6,262
21357,[],0,"['special', 'good']",2,2,70,6470
77496,['cold'],1,['good'],1,2,211,24957
89805,['cold'],1,['great'],1,2,26,2035
40646,['cold'],1,['quick'],1,2,27,1817
144474,['cold'],1,['better'],1,2,139,22319
67363,[],0,"['good', 'good']",2,2,61,6374
120047,[],0,"['quick', 'full']",2,2,39,2597
67262,[],0,"['good', 'decent']",2,2,131,11379
544,[],0,"['decent', 'well']",2,2,86,9387
167361,[],0,"['free', 'well']",2,2,282,39650
105923,"['small', 'cold']",2,[],0,2,25,2281
103280,['cold'],1,['standard'],1,2,32,3434
122292,[],0,"['cool', 'great']",2,2,492,70708
48269,[],0,"['good', 'great']",2,2,341,43484
51035,[],0,"['cheap', 'good']",2,2,10,755
189704,"['cold', 'cold']",2,[],0,2,15,716
72461,['cold'],1,['good'],1,2,117,11971
95302,[],0,"['free', 'loyal']",2,2,30,4021
96021,[],0,"['good', 'top']",2,2,38,4212
81109,"['usual', 'cold']",2,[],0,2,102,7596
181473,['NOT_enough'],1,['special'],1,2,416,64662
93036,[],0,"['nice', 'free']",2,2,122,8538
61682,[],0,"['great', 'good']",2,2,8,660
108872,[],0,"['cheap', 'cheap']",2,2,10,1034
188688,[],0,"['cheap', 'great']",2,2,5,431
159375,['bad'],1,['sure'],1,2,23,3128
123809,[],0,"['cool', 'quick']",2,2,15,1242
162337,[],0,"['decent', 'great']",2,2,69,8415
56703,[],0,"['cheap', 'best']",2,2,72,7715
68128,[],0,"['great', 'great']",2,2,212,22483
87155,['cold'],1,['cheap'],1,2,11,766
132997,[],0,"['nice', 'nice']",2,2,305,32390
35288,[],0,"['best', 'well']",2,2,47,4053
47640,[],0,"['clean', 'good']",2,2,390,27120
26931,[],0,"['great', 'special']",2,2,24,2592
15762,['cold'],1,['good'],1,2,14,1408
63046,['flat'],1,['better'],1,2,465,57127
45222,['cold'],1,['special'],1,2,392,43708
74431,[],0,"['nice', 'well']",2,2,6,840
13066,['cold'],1,['special'],1,2,87,8961
62528,[],0,"['full', 'good']",2,2,365,60506
60990,[],0,"['great', 'great']",2,2,36,3988
77026,['damn'],1,['full'],1,2,3212,504416
115653,['cold'],1,['neat'],1,2,47,4501
103909,['weird'],1,['well'],1,2,152,22150
27054,['pricey'],1,['great'],1,2,983,156439
128113,[],0,"['fine', 'cheap']",2,2,11,957
6373,[],0,"['great', 'good']",2,2,439,59229
49756,"['cold', 'cold']",2,[],0,2,130,14311
65065,[],0,"['premium', 'cheap']",2,2,35,3552
129786,[],0,"['great', 'free']",2,2,33,3426
148058,[],0,"['cheap', 'fair']",2,2,556,79862
165162,['pricey'],1,['good'],1,2,5,466
130453,[],0,"['good', 'full']",2,2,261,30438
47809,[],0,"['great', 'great']",2,2,28,2823
188375,[],0,"['well', 'great']",2,2,39,3957
8194,['cold'],1,['great'],1,2,12,1782
144997,['stiff'],1,['warm'],1,2,108,18512
33029,['cold'],1,['special'],1,2,80,6170
95230,['low'],1,['great'],1,2,59,4770
133856,[],0,"['well', 'nice']",2,2,389,44410
127089,['cold'],1,['fair'],1,2,40,4943
136062,[],0,"['great', 'good']",2,2,32,2801
140230,['cold'],1,['cheap'],1,2,39,3946
110217,[],0,"['good', 'good']",2,2,128,11878
166869,[],0,"['top', 'special']",2,2,165,19486
122119,[],0,"['better', 'cheap']",2,2,53,4467
120155,[],0,"['nice', 'special']",2,2,30,3360
34640,['cold'],1,['good'],1,2,122,11340
70987,['damn'],1,['best'],1,2,553,74880
160863,[],0,"['great', 'nice']",2,2,387,54478
105065,[],0,"['great', 'well']",2,2,872,112901
69323,[],0,"['good', 'good']",2,2,924,141713
64998,"['cold', 'cold']",2,[],0,2,65,6512
133387,['cold'],1,['warm'],1,2,1415,201290
123655,[],0,"['cheap', 'free']",2,2,20,1635
89791,[],0,"['great', 'popular']",2,2,85,7607
26701,[],0,"['free', 'free']",2,2,124,10478
65563,[],0,"['casual', 'special']",2,2,22,2223
115859,[],0,"['well', 'great']",2,2,17,1229
63881,[],0,"['perfect', 'better']",2,2,38,3529
175283,['cold'],1,['good'],1,2,24,1592
181035,[],0,"['decent', 'cheap']",2,2,158,14554
14530,[],0,"['good', 'worth']",2,2,44,4513
94932,"['cold', 'cold']",2,[],0,2,38,3215
50274,[],0,"['special', 'nice']",2,2,332,53574
87854,['damn'],1,['full'],1,2,613,70260
89520,['cold'],1,['nice'],1,2,121,12486
14034,['wrong'],1,['pleasant'],1,2,356,39552
127612,[],0,"['cheap', 'free']",2,2,31,2239
121828,[],0,"['great', 'great']",2,2,205,26653
16699,[],0,"['great', 'fair']",2,2,89,5576
191271,['cold'],1,['well'],1,2,15,1042
170112,[],0,"['good', 'good']",2,2,46,4806
98768,['cold'],1,['nice'],1,2,9,899
143794,['cold'],1,['cheap'],1,2,23,1779
143780,['cold'],1,['great'],1,2,54,6107
79208,[],0,"['free', 'great']",2,2,104,13806
55069,[],0,"['great', 'special']",2,2,26,2085
65159,['cold'],1,['full'],1,2,58,5901
15737,['cold'],1,['free'],1,2,459,48577
3163,['cold'],1,['fun'],1,2,21,2434
71945,['cold'],1,['nice'],1,2,14,1483
136341,['cold'],1,['great'],1,2,441,58248
166570,[],0,"['decent', 'great']",2,2,92,9269
102679,[],0,"['great', 'well']",2,2,30,2794
73859,[],0,"['special', 'decent']",2,2,86,9001
89222,[],0,['good'],1,1,21,3425
50816,[],0,['well'],1,1,771,116779
53617,[],0,['well'],1,1,80,16804
61603,[],0,['nice'],1,1,115,13486
88135,[],0,['great'],1,1,75,6523
27778,[],0,['cheap'],1,1,20,1721
114427,[],0,['decent'],1,1,235,20176
81125,[],0,['cheap'],1,1,11,807
26488,[],0,['great'],1,1,41,3103
160697,['cold'],1,[],0,1,379,45655
148869,[],0,['decent'],1,1,332,43963
143668,[],0,['better'],1,1,189,17496
181036,[],0,['good'],1,1,12,670
34769,[],0,['good'],1,1,318,42154
161628,[],0,['special'],1,1,14,1034
119128,['cold'],1,[],0,1,14,1337
17,['low'],1,[],0,1,10,1048
70814,[],0,['nice'],1,1,55,7279
19624,['cold'],1,[],0,1,36,3775
64152,[],0,['nice'],1,1,129,11970
97422,[],0,['special'],1,1,6,457
161264,['cold'],1,[],0,1,38,4393
46361,[],0,['good'],1,1,8,841
118728,[],0,['great'],1,1,992,113496
162269,[],0,['good'],1,1,30,1780
95829,[],0,['great'],1,1,161,18459
94909,[],0,['cheap'],1,1,55,5941
143676,[],0,['good'],1,1,5,632
187792,['cold'],1,[],0,1,7,990
75043,[],0,['well'],1,1,35,3088
97899,['cold'],1,[],0,1,110,8744
181881,[],0,['free'],1,1,108,10327
87657,[],0,['special'],1,1,23,2868
20326,[],0,['quick'],1,1,30,2850
120649,[],0,['great'],1,1,54,3634
88525,[],0,['full'],1,1,204,25473
187085,['cold'],1,[],0,1,41,4262
113525,[],0,['well'],1,1,161,16548
25901,[],0,['good'],1,1,10,910
158050,['cold'],1,[],0,1,66,6000
156674,[],0,['super'],1,1,644,54992
156953,[],0,['serious'],1,1,100,8206
80912,[],0,['good'],1,1,517,66513
116052,[],0,['serious'],1,1,1021,151098
164747,[],0,['nice'],1,1,133,14740
38367,['wrong'],1,[],0,1,164,17316
187461,[],0,['real'],1,1,142,10749
38738,[],0,['modern'],1,1,50,5626
169272,['damn'],1,[],0,1,63,7804
56568,[],0,['well'],1,1,29,3006
74145,[],0,['cheap'],1,1,17,3649
121694,['flat'],1,[],0,1,258,27781
39918,['cold'],1,[],0,1,14,1754
181532,[],0,['nice'],1,1,661,77770
39810,[],0,['cheap'],1,1,6,467
31318,[],0,['quick'],1,1,123,15603
94745,[],0,['great'],1,1,10,880
73179,['cold'],1,[],0,1,49,4057
188931,[],0,['special'],1,1,3,300
179488,[],0,['top'],1,1,3,225
161109,[],0,['good'],1,1,778,109704
184798,[],0,['super'],1,1,28,2606
144638,[],0,['great'],1,1,37,3923
140386,[],0,['decent'],1,1,15,979
10795,[],0,['free'],1,1,17,2922
123168,['cold'],1,[],0,1,41,3662
175701,['cold'],1,[],0,1,7,635
180005,[],0,['sure'],1,1,432,40963
10089,[],0,['good'],1,1,548,47903
150264,[],0,['good'],1,1,287,39426
109986,[],0,['fine'],1,1,14,1441
38248,['cold'],1,[],0,1,15,1394
42162,[],0,['great'],1,1,264,30713
188484,['cold'],1,[],0,1,28,2190
100535,['cold'],1,[],0,1,420,37082
101415,[],0,['well'],1,1,267,24082
82986,[],0,['good'],1,1,455,43211
111683,['cold'],1,[],0,1,141,15285
149592,[],0,['great'],1,1,62,7341
5810,[],0,['good'],1,1,21,3590
31203,[],0,['great'],1,1,31,2292
186899,[],0,['modern'],1,1,670,80121
173192,[],0,['standard'],1,1,1506,165631
50981,['random'],1,[],0,1,13,836
176486,[],0,['warm'],1,1,32,3595
77007,[],0,['decent'],1,1,15,1722
22236,['bitter'],1,[],0,1,24,2530
6328,['cold'],1,[],0,1,154,17013
120930,[],0,['quick'],1,1,126,11467
90866,['cold'],1,[],0,1,95,10025
181034,[],0,['free'],1,1,46,6958
33487,[],0,['decent'],1,1,91,17895
109329,[],0,['great'],1,1,20,1902
56659,[],0,['good'],1,1,3,266
146678,[],0,['fresh'],1,1,520,69120
17600,[],0,['nice'],1,1,19,2054
191218,['usual'],1,[],0,1,15,2078
98142,[],0,['great'],1,1,592,47815
8070,[],0,['quick'],1,1,81,7826
77564,[],0,['decent'],1,1,475,47303
119926,[],0,['fair'],1,1,108,11490
188815,[],0,['quick'],1,1,68,6397
115738,[],0,['special'],1,1,5,472
67161,[],0,['free'],1,1,7,1001
79840,[],0,['special'],1,1,45,4774
135703,[],0,['special'],1,1,190,19271
171320,[],0,['good'],1,1,333,60609
86734,[],0,['great'],1,1,64,9018
156030,[],0,['huge'],1,1,9,582
147146,[],0,['good'],1,1,174,22691
139843,[],0,['good'],1,1,36,2837
51100,[],0,['standard'],1,1,29,4202
5297,[],0,['good'],1,1,25,2082
38600,[],0,['free'],1,1,121,11495
74752,['bad'],1,[],0,1,28,3444
183498,[],0,['huge'],1,1,441,48877
44852,['small'],1,[],0,1,84,8004
167478,[],0,['cheap'],1,1,89,13021
25455,[],0,['cheap'],1,1,10,687
51404,[],0,['special'],1,1,21,1823
81549,[],0,['special'],1,1,22,3508
151815,[],0,['great'],1,1,8,276
118940,[],0,['great'],1,1,20,1946
104260,[],0,['special'],1,1,755,106518
120201,[],0,['great'],1,1,27,2452
81999,['cold'],1,[],0,1,54,5169
85323,[],0,['free'],1,1,323,33732
90484,[],0,['great'],1,1,64,7900
91344,[],0,['good'],1,1,540,55178
174522,[],0,['well'],1,1,239,29935
93163,[],0,['good'],1,1,1620,212148
45309,[],0,['free'],1,1,39,3595
109820,[],0,['free'],1,1,392,53423
53977,[],0,['standard'],1,1,209,27485
6759,['usual'],1,[],0,1,289,37522
37985,[],0,['good'],1,1,8,540
32926,[],0,['decent'],1,1,14,1506
18457,['wrong'],1,[],0,1,39,4424
187207,['cold'],1,[],0,1,46,3060
33615,[],0,['fair'],1,1,13,922
90119,[],0,['fine'],1,1,11,1859
21034,[],0,['cheap'],1,1,42,6072
130110,[],0,['special'],1,1,15,1053
2547,[],0,['good'],1,1,136,11462
8466,[],0,['cheap'],1,1,250,32143
130669,['cold'],1,[],0,1,51,4274
17079,[],0,['free'],1,1,29,2625
152904,[],0,['good'],1,1,9,813
81555,[],0,['well'],1,1,27,3143
113318,['NOT_casual'],1,[],0,1,1165,181361
108079,[],0,['great'],1,1,432,59962
134775,[],0,['generous'],1,1,28,4622
30934,['cold'],1,[],0,1,62,5111
95545,['cold'],1,[],0,1,47,4623
143085,[],0,['cheap'],1,1,458,46640
141173,[],0,['great'],1,1,41,4518
61295,[],0,['good'],1,1,14,905
184519,[],0,['avid'],1,1,259,35589
141592,['cold'],1,[],0,1,222,24576
117435,[],0,['good'],1,1,50,8294
127132,[],0,['great'],1,1,240,23287
61631,[],0,['special'],1,1,17,2355
64536,[],0,['fine'],1,1,112,12026
45625,[],0,['best'],1,1,126,16830
51763,[],0,['cheap'],1,1,92,8200
89429,[],0,['well'],1,1,23,1963
319,[],0,['great'],1,1,8,861
92009,[],0,[],0,0,61,8033
87061,[],0,[],0,0,64,5411
172435,[],0,[],0,0,141,18060
33558,[],0,[],0,0,75,7902
141969,[],0,[],0,0,12,1297
67964,[],0,[],0,0,8,658
113284,[],0,[],0,0,14,1470
152803,[],0,[],0,0,414,32356
190602,[],0,[],0,0,100,11798
67224,[],0,[],0,0,9,853
39404,[],0,[],0,0,5,429
170768,[],0,[],0,0,310,68735
171525,[],0,[],0,0,64,4925
117751,[],0,[],0,0,71,6029
7552,[],0,[],0,0,21,1770
38579,[],0,[],0,0,5,632
23370,[],0,[],0,0,6,241
134593,[],0,[],0,0,4,394
137905,[],0,[],0,0,644,114806
34591,[],0,[],0,0,8,621
75837,[],0,[],0,0,7,592
143275,[],0,[],0,0,3,302
38152,[],0,[],0,0,883,155471
169657,[],0,[],0,0,35,3710
149256,[],0,[],0,0,587,69658
7199,[],0,[],0,0,8,479
151278,[],0,[],0,0,13,1380
132076,[],0,[],0,0,126,15376
115347,[],0,[],0,0,14,844
79320,[],0,[],0,0,377,50182
43040,[],0,[],0,0,11,1594
173152,[],0,[],0,0,283,30470
108390,[],0,[],0,0,303,34122
121298,[],0,[],0,0,11,2455
164092,[],0,[],0,0,241,23951
180551,[],0,[],0,0,11,1211
179343,[],0,[],0,0,20,2356
42532,[],0,[],0,0,21,2998
2335,[],0,[],0,0,25,3436
34836,[],0,[],0,0,25,4263
161080,[],0,[],0,0,45,3897
52337,[],0,[],0,0,9,1526
874,[],0,[],0,0,22,2259
89736,[],0,[],0,0,6,545
49081,[],0,[],0,0,9,850
149411,[],0,[],0,0,19,2281
34924,[],0,[],0,0,4,432
38181,[],0,[],0,0,4,481
112015,[],0,[],0,0,362,48082
16938,[],0,[],0,0,26,3866
113508,[],0,[],0,0,25,2530
28266,[],0,[],0,0,12,932
165250,[],0,[],0,0,48,3839
2840,[],0,[],0,0,38,5469
812,[],0,[],0,0,6,528
116034,[],0,[],0,0,29,2298
107033,[],0,[],0,0,4,408
99833,[],0,[],0,0,3,338
88071,[],0,[],0,0,13,1728
49621,[],0,[],0,0,6,693
174015,[],0,[],0,0,15,1877
185044,[],0,[],0,0,55,5118
148801,[],0,[],0,0,280,27393
107155,[],0,[],0,0,425,43673
172412,[],0,[],0,0,3,141
115128,[],0,[],0,0,867,117076
146825,[],0,[],0,0,14,844
7555,[],0,[],0,0,3,152
179697,[],0,[],0,0,17,1780
48274,[],0,[],0,0,18,1119
80980,[],0,[],0,0,7,775
182806,[],0,[],0,0,66,10988
191205,[],0,[],0,0,50,3669
156191,[],0,[],0,0,65,3463
101761,[],0,[],0,0,4,216
71823,[],0,[],0,0,78,6794
80716,[],0,[],0,0,23,2036
47720,[],0,[],0,0,30,4133
141783,[],0,[],0,0,20,1689
148311,[],0,[],0,0,10,520
179254,[],0,[],0,0,6,682
61441,[],0,[],0,0,934,149830
9806,[],0,[],0,0,37,3945
64406,[],0,[],0,0,4,201
185784,[],0,[],0,0,466,60901
164788,[],0,[],0,0,3,273
172738,[],0,[],0,0,8,525
46231,[],0,[],0,0,4,1112
72023,[],0,[],0,0,98,12006
120552,[],0,[],0,0,3,213
123263,[],0,[],0,0,4,162
109667,[],0,[],0,0,30,4590
19447,[],0,[],0,0,60,5691
118266,[],0,[],0,0,184,26648
65190,[],0,[],0,0,416,35227
94229,[],0,[],0,0,50,4125
6535,[],0,[],0,0,3,436
146232,[],0,[],0,0,158,13515
183256,[],0,[],0,0,59,5218
64807,[],0,[],0,0,28,1919
158693,[],0,[],0,0,20,1707
151101,[],0,[],0,0,5,324
172909,[],0,[],0,0,11,1136
135999,[],0,[],0,0,54,4858
72676,[],0,[],0,0,148,21720
23929,[],0,[],0,0,22,2590
120269,[],0,[],0,0,161,22319
65273,[],0,[],0,0,124,15415
173033,[],0,[],0,0,13,807
186218,[],0,[],0,0,43,2929
129504,[],0,[],0,0,209,18097
79475,[],0,[],0,0,795,102175
164091,[],0,[],0,0,33,6647
190444,[],0,[],0,0,17,2123
41230,[],0,[],0,0,93,15784
123513,[],0,[],0,0,47,6921
34028,[],0,[],0,0,72,8155
39374,[],0,[],0,0,14,1379
90683,[],0,[],0,0,10,1393
16510,[],0,[],0,0,41,5966
164841,[],0,[],0,0,14,1214
82207,[],0,[],0,0,7,414
96204,[],0,[],0,0,8,723
167273,[],0,[],0,0,8,933
61654,[],0,[],0,0,146,14465
27256,[],0,[],0,0,116,10262
137396,[],0,[],0,0,6,262
42703,[],0,[],0,0,77,13770
34263,[],0,[],0,0,17,2567
69626,[],0,[],0,0,6,526
111469,[],0,[],0,0,12,1188
118150,[],0,[],0,0,30,6337
116109,[],0,[],0,0,10,1427
25681,[],0,[],0,0,6,933
159709,[],0,[],0,0,15,1122
168081,[],0,[],0,0,986,153816
24523,[],0,[],0,0,4,141
25698,[],0,[],0,0,5,237
38525,[],0,[],0,0,51,4912
143931,[],0,[],0,0,5,288
160250,[],0,[],0,0,14,947
42696,[],0,[],0,0,31,3163
54264,[],0,[],0,0,11,1045
2253,[],0,[],0,0,149,17077
89917,[],0,[],0,0,9,636
74635,[],0,[],0,0,18,1111
110432,[],0,[],0,0,39,2353
168310,[],0,[],0,0,7,1156
74309,[],0,[],0,0,19,2258
56494,[],0,[],0,0,21,2940
171262,[],0,[],0,0,14,2204
140127,[],0,[],0,0,4,409
48728,[],0,[],0,0,6,1005
113244,[],0,[],0,0,75,8332
37354,[],0,[],0,0,176,20270
109976,[],0,[],0,0,93,14234
22493,[],0,[],0,0,12,1045
142101,[],0,[],0,0,20,2489
131045,[],0,[],0,0,6,430
104008,[],0,[],0,0,7,465
99766,[],0,[],0,0,47,4303
177709,[],0,[],0,0,12,2464
129127,[],0,[],0,0,7,473
135893,[],0,[],0,0,48,5996
3244,[],0,[],0,0,28,3190
90468,[],0,[],0,0,107,9815
87301,[],0,[],0,0,167,18807
50032,[],0,[],0,0,8,854
66684,[],0,[],0,0,105,10134
1077,[],0,[],0,0,175,13893
26125,[],0,[],0,0,15,1154
116414,[],0,[],0,0,16,1318
8964,[],0,[],0,0,3,556
152492,[],0,[],0,0,3,136
60217,[],0,[],0,0,7,386
177741,[],0,[],0,0,52,4799
38443,[],0,[],0,0,23,2848
35758,[],0,[],0,0,103,12818
132187,[],0,[],0,0,10,850
91868,[],0,[],0,0,110,17153
182353,[],0,[],0,0,25,2372
102117,[],0,[],0,0,31,5781
17165,[],0,[],0,0,5,861
158272,[],0,[],0,0,20,2595
169391,[],0,[],0,0,7,684
75024,[],0,[],0,0,18,1201
186462,[],0,[],0,0,8,1269
94966,[],0,[],0,0,6,543
58347,[],0,[],0,0,26,2136
117972,[],0,[],0,0,172,16983
13479,[],0,[],0,0,14,1927
10083,[],0,[],0,0,37,4587
9560,[],0,[],0,0,56,4819
23827,[],0,[],0,0,27,2804
47889,[],0,[],0,0,58,5521
80812,[],0,[],0,0,14,1223
22595,[],0,[],0,0,40,3901
39842,[],0,[],0,0,7,453
10323,[],0,[],0,0,6,307
187479,[],0,[],0,0,10,1313
144910,[],0,[],0,0,4,258
174336,[],0,[],0,0,41,3189
130228,[],0,[],0,0,62,3993
181268,[],0,[],0,0,70,5317
137601,[],0,[],0,0,12,882
64828,[],0,[],0,0,132,11452
45072,[],0,[],0,0,5,661
186202,[],0,[],0,0,64,7902
161133,[],0,[],0,0,3,176
139373,[],0,[],0,0,365,52850
13883,[],0,[],0,0,27,3629
126841,[],0,[],0,0,4,336
145603,[],0,[],0,0,12,1208
67600,[],0,[],0,0,315,51171
49115,[],0,[],0,0,49,3761
60688,[],0,[],0,0,15,1524
32602,[],0,[],0,0,10,1159
166169,[],0,[],0,0,3,262
73226,[],0,[],0,0,112,14254
87596,[],0,[],0,0,36,5336
144870,[],0,[],0,0,30,1979
60124,[],0,[],0,0,34,5096
155835,[],0,[],0,0,387,30414
162586,[],0,[],0,0,64,6531
37584,[],0,[],0,0,105,12214
100646,[],0,[],0,0,17,567
49523,[],0,[],0,0,11,1739
172855,[],0,[],0,0,3,408
30402,[],0,[],0,0,3,119
83123,[],0,[],0,0,480,45623
159863,[],0,[],0,0,34,2370
146577,[],0,[],0,0,21,3014
77813,[],0,[],0,0,3,277
21972,[],0,[],0,0,18,2628
172980,[],0,[],0,0,16,1353
166359,[],0,[],0,0,23,842
187796,[],0,[],0,0,29,2297
176753,[],0,[],0,0,20,1251
9558,[],0,[],0,0,9,681
151060,[],0,[],0,0,28,1694
48464,[],0,[],0,0,5,403
4333,[],0,[],0,0,4,212
165783,[],0,[],0,0,8,444
175344,[],0,[],0,0,27,2892
107644,[],0,[],0,0,38,4257
24436,[],0,[],0,0,3,122
159520,[],0,[],0,0,38,3151
56879,[],0,[],0,0,7,2190
147880,[],0,[],0,0,15,1923
18549,[],0,[],0,0,7,428
51743,[],0,[],0,0,3,230
5185,[],0,[],0,0,104,8980
15696,[],0,[],0,0,13,572
44182,[],0,[],0,0,24,3087
72013,[],0,[],0,0,29,3671
127902,[],0,[],0,0,7,559
191377,[],0,[],0,0,9,1264
102535,[],0,[],0,0,243,20078
105071,[],0,[],0,0,12,1334
138770,[],0,[],0,0,11,708
180569,[],0,[],0,0,3,552
21321,[],0,[],0,0,7,786
92252,[],0,[],0,0,3,470
34446,[],0,[],0,0,34,3018
150350,[],0,[],0,0,8,760
143022,[],0,[],0,0,30,4400
90058,[],0,[],0,0,31,3970
120188,[],0,[],0,0,4,292
49677,[],0,[],0,0,241,23860
