cocktail1,cocktail1freq,cocktail2,cocktail2freq,cocktail3,cocktail3freq,cocktail4,cocktail4freq,cocktail5,cocktail5freq
,,,,,,uniqu cocktail urban,1.0,shrimp cocktail pleasant,1
,,,,,,cocktail urban loung,1.0,cocktail pleasant surpris,1
,,,,,,torch fruiti cocktail,1.0,coloss shrimp cocktail,1
,,,,,,fruiti cocktail overal,1.0,cocktail shrimp crab,1
,,,,,,cocktail overal laid,1.0,whip cocktail cool,1
,,,,,,frequent updat cocktail,1.0,cocktail cool dark,1
,,,,,,updat cocktail hand,1.0,lot fun cocktail,1
,,,,,,ingredi tast cocktail,1.0,fun cocktail around,1
,,,,,,tast cocktail make,1.0,cocktail around tri,1
,,,,,,perfect dozen cocktail,1.0,beer cocktail bar,1
,,,,,,dozen cocktail everi,1.0,cocktail bar dive,1
,,,,,,cocktail everi singl,1.0,die great cocktail,1
,,,,,,usual warm cocktail,1.0,notaddor notaddwithout notaddcocktail,1
,,,,,,warm cocktail cocktail,1.0,notaddwithout notaddcocktail notaddsauc,1
,,,,,,cocktail cocktail raw,1.0,notaddcocktail notaddsauc notaddand,1
,,,,,,cocktail raw egg,1.0,cold cocktail sweet,1
,,,,,,short order cocktail,1.0,cocktail sweet server,1
,,,,,,order cocktail pretti,1.0,joint check cocktail,1
,,,,,,cocktail pretti pricey,1.0,check cocktail appet,1
,,,,,,stop cocktail expens,1.0,cocktail appet this,1
,,,,,,cocktail expens cocktail,1.0,craft cocktail diner,1
,,,,,,expens cocktail even,1.0,cocktail diner chef,1
,,,,,,cocktail even strip,1.0,whip cocktail delici,1
,,,,,,beer sinc cocktail,1.0,cocktail delici care,1
,,,,,,sinc cocktail seem,1.0,wine cocktail bravo,1
,,,,,,cocktail seem expens,1.0,cocktail bravo must,1
,,,,,,enjoy cocktail bellini,1.0,use caipirinha cocktail,1
,,,,,,cocktail bellini escap,1.0,caipirinha cocktail dole,1
,,,,,,place splurg cocktail,1.0,cocktail dole pineappl,1
,,,,,,splurg cocktail head,1.0,enjoy cigar cocktail,1
,,,,,,right water cocktail,1.0,cigar cocktail server,1
,,,,,,water cocktail made,1.0,enjoy fine cocktail,1
,,,,,,tast delici cocktail,1.0,fine cocktail back,1
,,,,,,delici cocktail point,1.0,cocktail back sure,1
,,,,,,cocktail point uniqu,1.0,comp two cocktail,1
,,,,,,get second cocktail,1.0,two cocktail sweet,1
,,,,,,second cocktail us,1.0,cocktail sweet made,1
,,,,,,cocktail us get,1.0,specialti cocktail sweeter,1
,,,,,,one poor cocktail,1.0,cocktail sweeter general,1
,,,,,,poor cocktail waitress,1.0,drink molli cocktail,1
,,,,,,cocktail waitress take,1.0,molli cocktail dirti,1
,,,,,,well cocktail draft,1.0,cocktail dirti banana,1
,,,,,,cocktail draft select,1.0,shot turn cocktail,1
,,,,,,one craft cocktail,1.0,turn cocktail also,1
,,,,,,craft cocktail easili,1.0,cocktail also realli,1
,,,,,,cocktail easili choos,1.0,limit shrimp cocktail,1
,,,,,,expect special cocktail,1.0,shrimp cocktail meati,1
,,,,,,great handcraft cocktail,1.0,cocktail meati also,1
,,,,,,handcraft cocktail good,1.0,great cocktail could,1
,,,,,,cocktail good appet,1.0,cocktail could decid,1
,,,,,,amaz cocktail atmospher,1.0,mixologist style cocktail,1
,,,,,,cocktail atmospher spici,1.0,style cocktail thank,1
,,,,,,idea big cocktail,1.0,cocktail thank make,1
,,,,,,lot pick cocktail,1.0,bevi beauti cocktail,1
,,,,,,pick cocktail pisco,1.0,cocktail waitress casino,1
,,,,,,cocktail pisco sour,1.0,raw oyster cocktail,1
,,,,,,area jones cocktail,1.0,cocktail sauc realli,1
,,,,,,jones cocktail steak,1.0,also record cocktail,1
,,,,,,cocktail steak check,1.0,record cocktail umbrella,1
,,,,,,select cocktail especi,1.0,cocktail umbrella hair,1
,,,,,,cocktail especi mojito,1.0,relax enjoy cocktail,1
,,,,,,tuesday night cocktail,1.0,enjoy cocktail painkil,1
,,,,,,cocktail friend say,1.0,cocktail painkil made,1
,,,,,,even sad cocktail,1.0,asia one cocktail,1
,,,,,,sad cocktail pretti,1.0,cocktail waitress taught,1
,,,,,,cocktail pretti expens,1.0,ici mix cocktail,1
,,,,,,dinner tabl cocktail,1.0,mix cocktail slurpe,1
,,,,,,tabl cocktail bar,1.0,cocktail slurpe look,1
,,,,,,cocktail bar joe,1.0,get creativ cocktail,1
,,,,,,wife favorit cocktail,1.0,creativ cocktail point,1
,,,,,,favorit cocktail drink,1.0,cocktail point one,1
,,,,,,cocktail drink actual,1.0,this unbeliev cocktail,1
,,,,,,shelf cocktail run,1.0,unbeliev cocktail loung,1
,,,,,,cocktail run part,1.0,cocktail loung time,1
,,,,,,joint fanci cocktail,1.0,bar appar cocktail,1
,,,,,,fanci cocktail name,1.0,appar cocktail show,1
,,,,,,cocktail name name,1.0,cocktail show well,1
,,,,,,notaddquiet craft cocktail,1.0,right direct cocktail,1
,,,,,,make random cocktail,1.0,direct cocktail base,1
,,,,,,random cocktail ingredi,1.0,cocktail base flavor,1
,,,,,,cocktail ingredi restrict,1.0,tweet craft cocktail,1
,,,,,,sit order cocktail,1.0,cocktail bar chill,1
,,,,,,cocktail start dig,1.0,good cocktail small,1
,,,,,,varieti dish cocktail,1.0,cocktail small group,1
,,,,,,dish cocktail cours,1.0,ask custom cocktail,1
,,,,,,ambienc mani cocktail,1.0,custom cocktail recal,1
,,,,,,mani cocktail fun,1.0,cocktail recal bartend,1
,,,,,,cocktail fun tri,1.0,craft cocktail appar,1
,,,,,,caramel loung cocktail,1.0,cocktail appar has,1
,,,,,,loung cocktail waitress,1.0,great cocktail poker,1
,,,,,,cocktail waitress fix,1.0,cocktail poker machin,1
,,,,,,hot bartend cocktail,1.0,friend said cocktail,1
,,,,,,cocktail waitress outdoor,1.0,said cocktail superb,1
,,,,,,craft cocktail solid,1.0,cocktail superb thank,1
,,,,,,cocktail solid steak,1.0,help question cocktail,1
,,,,,,insult injuri cocktail,1.0,question cocktail waitress,1
,,,,,,injuri cocktail good,1.0,classic polynesian cocktail,1
,,,,,,cocktail good overpr,1.0,polynesian cocktail present,1
,,,,,,order cut cocktail,1.0,cocktail present recip,1
,,,,,,cut cocktail three,1.0,notaddand notaddboth notaddcocktail,1
,,,,,,cocktail three time,1.0,notaddboth notaddcocktail server,1
,,,,,,size normal cocktail,1.0,notaddcocktail server bond,1
,,,,,,normal cocktail star,1.0,stiff hous cocktail,1
,,,,,,fee skimpi cocktail,1.0,hous cocktail friday,1
,,,,,,skimpi cocktail hefti,1.0,cocktail friday night,1
,,,,,,cocktail hefti price,1.0,recommend painkil cocktail,1
,,,,,,reviv great cocktail,1.0,painkil cocktail strong,1
,,,,,,great cocktail steak,1.0,cocktail strong flavor,1
,,,,,,earli grab cocktail,1.0,hour signatur cocktail,1
,,,,,,grab cocktail bar,1.0,signatur cocktail yes,1
,,,,,,cocktail bar wait,1.0,cocktail yes pleas,1
,,,,,,fine enjoy cocktail,1.0,made cocktail alway,1
,,,,,,cocktail convers bar,1.0,cocktail alway worth,1
,,,,,,food detail cocktail,1.0,sever menu cocktail,1
,,,,,,detail cocktail bore,1.0,menu cocktail good,1
,,,,,,cocktail bore bore,1.0,effici got cocktail,1
,,,,,,three specialti cocktail,1.0,got cocktail time,1
,,,,,,specialti cocktail souvenir,1.0,cocktail time manor,1
,,,,,,cocktail souvenir cup,1.0,cocktail amaz especi,1
,,,,,,half signatur cocktail,1.0,collin hh cocktail,1
,,,,,,cocktail visit addit,1.0,hh cocktail menu,1
,,,,,,print suppos cocktail,1.0,cocktail menu refresh,1
,,,,,,suppos cocktail well,1.0,includ open cocktail,1
,,,,,,cocktail well well,1.0,open cocktail hour,1
,,,,,,cocktail meal ask,1.0,cocktail hour friar,1
,,,,,,sauc instead cocktail,1.0,housekeep bartend cocktail,1
,,,,,,instead cocktail sauc,1.0,cocktail waitress everyon,1
,,,,,,cocktail sauc hubbi,1.0,notaddmouth water notaddcocktail,1
,,,,,,tip go cocktail,1.0,water notaddcocktail notaddof,1
,,,,,,go cocktail notaddb,1.0,notaddcocktail notaddof notaddwhich,1
,,,,,,cocktail notaddb notaddspot,1.0,destini fresh cocktail,1
,,,,,,craft cocktail steak,1.0,fresh cocktail cucumb,1
,,,,,,cocktail steak happi,1.0,cocktail cucumb kiwi,1
,,,,,,place food cocktail,1.0,no tequila cocktail,1
,,,,,,food cocktail awesom,1.0,tequila cocktail orang,1
,,,,,,cocktail awesom tabl,1.0,cocktail orang lime,1
,,,,,,us cocktail beer,1.0,craft cocktail flow,1
,,,,,,cocktail beer delici,1.0,cocktail flow bar,1
,,,,,,excel cocktail review,1.0,shrimp cocktail tri,1
,,,,,,cocktail review special,1.0,amaz cocktail crazi,1
,,,,,,stop order cocktail,1.0,cocktail crazi spirit,1
,,,,,,order cocktail snack,1.0,hit downtown cocktail,1
,,,,,,cocktail snack relax,1.0,cocktail room franki,1
,,,,,,shade food cocktail,1.0,teo amaz cocktail,1
,,,,,,cocktail serv nice,1.0,amaz cocktail suggest,1
,,,,,,nice classic cocktail,1.0,cocktail suggest barkeep,1
,,,,,,classic cocktail westsid,1.0,casual love cocktail,1
,,,,,,cocktail westsid much,1.0,love cocktail awesom,1
,,,,,,next lake cocktail,1.0,cocktail awesom share,1
,,,,,,lake cocktail enjoy,1.0,great expect notaddcocktail,1
,,,,,,specialti cocktail uniqu,1.0,expect notaddcocktail notaddservic,1
,,,,,,cocktail uniqu yummi,1.0,notaddcocktail notaddservic super,1
,,,,,,list origin cocktail,1.0,inspir fusion cocktail,1
,,,,,,origin cocktail went,1.0,fusion cocktail sort,1
,,,,,,caribbean flavor cocktail,1.0,cocktail sort ass,1
,,,,,,flavor cocktail this,1.0,beauti decor cocktail,1
,,,,,,cocktail this restaur,1.0,decor cocktail menu,1
,,,,,,cruis movi cocktail,1.0,friend order cocktail,1
,,,,,,movi cocktail serious,1.0,order cocktail wine,1
,,,,,,cocktail serious bartend,1.0,cocktail wine seem,1
,,,,,,awesom shrimp cocktail,1.0,varieti cocktail avail,1
,,,,,,shrimp cocktail soft,1.0,cocktail avail hawaiian,1
,,,,,,cocktail soft pretzel,1.0,drank doubl cocktail,1
,,,,,,order strong cocktail,1.0,doubl cocktail favorit,1
,,,,,,strong cocktail shot,1.0,cocktail favorit bellagio,1
,,,,,,cocktail shot work,1.0,bellagio inspir cocktail,1
,,,,,,mani craft cocktail,1.0,inspir cocktail well,1
,,,,,,cocktail infus shot,1.0,well classic cocktail,1
,,,,,,shape ice cocktail,1.0,classic cocktail servic,1
,,,,,,ice cocktail nice,1.0,cocktail servic usual,1
,,,,,,check rave cocktail,1.0,dessert earli cocktail,1
,,,,,,rave cocktail enjoy,1.0,earli cocktail order,1
,,,,,,cocktail enjoy differ,1.0,cocktail order three,1
,,,,,,enjoy differ cocktail,1.0,tiki cocktail polynesian,1
,,,,,,differ cocktail uniqu,1.0,cocktail polynesian haze,1
,,,,,,cocktail uniqu way,1.0,classic brazilian cocktail,1
,,,,,,vodka drinker cocktail,1.0,brazilian cocktail soooooo,1
,,,,,,drinker cocktail vodka,1.0,cocktail soooooo yummi,1
,,,,,,cocktail vodka major,1.0,cocktail must vega,1
,,,,,,recommend went cocktail,1.0,air space cocktail,1
,,,,,,went cocktail ramo,1.0,space cocktail menu,1
,,,,,,cocktail ramo gin,1.0,cocktail menu opinion,1
,,,,,,notaddmad notaddamaz notaddcocktail,1.0,serv terrif cocktail,1
,,,,,,notaddamaz notaddcocktail definit,1.0,terrif cocktail travel,1
,,,,,,notaddcocktail definit want,1.0,cocktail travel around,1
,,,,,,crab cocktail light,1.0,great creativ cocktail,1
,,,,,,cocktail light delic,1.0,creativ cocktail bartend,1
,,,,,,turf except cocktail,1.0,cocktail bartend actual,1
,,,,,,except cocktail die,1.0,make uniqu cocktail,1
,,,,,,fashion cocktail got,1.0,uniqu cocktail ask,1
,,,,,,cocktail got kansa,1.0,cocktail ask ate,1
,,,,,,custom mudslid cocktail,1.0,music way cocktail,1
,,,,,,mudslid cocktail servic,1.0,way cocktail waitress,1
,,,,,,cocktail servic fast,1.0,need littl cocktail,1
,,,,,,portion pm cocktail,1.0,cocktail tabl pre,1
,,,,,,pm cocktail recommend,1.0,tast cocktail girl,1
,,,,,,cocktail recommend item,1.0,cocktail girl good,1
,,,,,,chees cocktail menu,1.0,bring delici cocktail,1
,,,,,,offer fabul cocktail,1.0,delici cocktail kept,1
,,,,,,fabul cocktail cigar,1.0,cocktail kept happi,1
,,,,,,shrimp cocktail knew,1.0,notaddwith notaddsom notaddcocktail,1
,,,,,,cocktail knew would,1.0,notaddsom notaddcocktail would,1
,,,,,,notaddbudget shrimp cocktail,1.0,notaddcocktail would stay,1
,,,,,,shrimp cocktail fine,1.0,tiki theme cocktail,1
,,,,,,cocktail fine meati,1.0,theme cocktail glorious,1
,,,,,,exot tropic cocktail,1.0,cocktail glorious delici,1
,,,,,,tropic cocktail tri,1.0,tri ballerina cocktail,1
,,,,,,cocktail tri hard,1.0,ballerina cocktail refresh,1
,,,,,,great great cocktail,1.0,cocktail refresh delici,1
,,,,,,great cocktail tri,1.0,great cocktail wonder,1
,,,,,,cocktail tri notaddstick,1.0,cocktail wonder tiki,1
,,,,,,us impromptu cocktail,1.0,vega stop cocktail,1
,,,,,,impromptu cocktail night,1.0,stop cocktail tiki,1
,,,,,,cocktail night eat,1.0,cocktail tiki mug,1
,,,,,,tempt tri cocktail,1.0,place odditi cocktail,1
,,,,,,tri cocktail probabl,1.0,odditi cocktail shellfi,1
,,,,,,cocktail probabl next,1.0,cocktail shellfi galor,1
,,,,,,menu wine cocktail,1.0,drink call cocktail,1
,,,,,,fantast busboy cocktail,1.0,call cocktail came,1
,,,,,,busboy cocktail order,1.0,cocktail came tip,1
,,,,,,cocktail order direct,1.0,everi night cocktail,1
,,,,,,mention specialti cocktail,1.0,night cocktail waitress,1
,,,,,,specialti cocktail waiter,1.0,specialti cocktail glad,1
,,,,,,cocktail waiter arriv,1.0,cocktail glad realli,1
,,,,,,common rum cocktail,1.0,this cocktail wife,1
,,,,,,rum cocktail waiter,1.0,cocktail wife walk,1
,,,,,,cocktail waiter stare,1.0,search good cocktail,1
,,,,,,notaddserv tablesid cocktail,1.0,good cocktail decid,1
,,,,,,tablesid cocktail bar,1.0,cocktail decid check,1
,,,,,,cocktail bar great,1.0,mid size cocktail,1
,,,,,,stripper nightclub cocktail,1.0,size cocktail list,1
,,,,,,nightclub cocktail waitress,1.0,cocktail list high,1
,,,,,,cocktail waitress vega,1.0,age cocktail enjoy,1
,,,,,,feb pm cocktail,1.0,cocktail enjoy subtl,1
,,,,,,pm cocktail buddi,1.0,barrel has cocktail,1
,,,,,,cocktail buddi aviat,1.0,has cocktail immedi,1
,,,,,,round cocktail went,1.0,cocktail immedi sold,1
,,,,,,cocktail went rage,1.0,explain pub cocktail,1
,,,,,,uniqu season cocktail,1.0,pub cocktail program,1
,,,,,,cocktail list interest,1.0,cocktail program attent,1
,,,,,,glam fanci cocktail,1.0,notadddozen shrimp cocktail,1
,,,,,,fanci cocktail loung,1.0,start cocktail notaddbig,1
,,,,,,cocktail loung strip,1.0,cocktail notaddbig notadddrink,1
,,,,,,app great cocktail,1.0,alcohol cocktail menu,1
,,,,,,two beer cocktail,1.0,alcohol cocktail dinner,1
,,,,,,beer cocktail chip,1.0,cocktail dinner end,1
,,,,,,cocktail chip salsa,1.0,stop cocktail recommend,1
,,,,,,realli quick cocktail,1.0,cocktail recommend distilleri,1
,,,,,,quick cocktail tri,1.0,shrimp cocktail exagger,1
,,,,,,cocktail tri real,1.0,cocktail exagger notaddwhen,1
,,,,,,return anoth cocktail,1.0,cocktail ever present,1
,,,,,,notaddbar notadda notaddcocktail,1.0,creat special cocktail,1
,,,,,,notadda notaddcocktail notaddloung,1.0,seafood shrimp cocktail,1
,,,,,,notaddcocktail notaddloung howev,1.0,shrimp cocktail alway,1
,,,,,,make happi cocktail,1.0,cocktail alway load,1
,,,,,,happi cocktail delici,1.0,place shrimp cocktail,1
,,,,,,vega enjoy cocktail,1.0,cocktail big fresh,1
,,,,,,larg varieti cocktail,1.0,menu cocktail make,1
,,,,,,varieti cocktail beer,1.0,cocktail make menu,1
,,,,,,cocktail beer hard,1.0,better cocktail portion,1
,,,,,,get tabl cocktail,1.0,cocktail portion huge,1
,,,,,,tabl cocktail menu,1.0,special cocktail craft,1
,,,,,,champagn champagn cocktail,1.0,cocktail craft tabl,1
,,,,,,champagn cocktail drink,1.0,understand sinc cocktail,1
,,,,,,cocktail drink dream,1.0,sinc cocktail waitress,1
,,,,,,got prosecco cocktail,1.0,drink coupl cocktail,1
,,,,,,prosecco cocktail spici,1.0,coupl cocktail eat,1
,,,,,,cocktail spici guacamol,1.0,cocktail eat great,1
,,,,,,varieti differ cocktail,1.0,specif want cocktail,1
,,,,,,differ cocktail mussel,1.0,want cocktail pineappl,1
,,,,,,cocktail mussel spici,1.0,cocktail pineappl delici,1
,,,,,,equal delici cocktail,1.0,select amaz cocktail,1
,,,,,,delici cocktail menu,1.0,super tasti cocktail,1
,,,,,,cocktail menu work,1.0,tasti cocktail notaddbad,1
,,,,,,larg bright cocktail,1.0,cocktail notaddbad notaddway,1
,,,,,,bright cocktail dim,1.0,notaddfood servic cocktail,1
,,,,,,cocktail dim light,1.0,servic cocktail pass,1
,,,,,,fun funki cocktail,1.0,cocktail pass step,1
,,,,,,funki cocktail love,1.0,waitress beer cocktail,1
,,,,,,special shrimp cocktail,1.0,beer cocktail special,1
,,,,,,cocktail good best,1.0,cocktail special beer,1
,,,,,,drink cocktail enlighten,1.0,mani fantast cocktail,1
,,,,,,cocktail enlighten chef,1.0,fantast cocktail andrea,1
,,,,,,notaddth notaddcocktail book,1.0,cocktail andrea great,1
,,,,,,notaddcocktail book cocktail,1.0,came back cocktail,1
,,,,,,book cocktail disappoint,1.0,back cocktail anoth,1
,,,,,,cocktail disappoint this,1.0,cocktail anoth reason,1
,,,,,,chose signatur cocktail,1.0,video blackjack cocktail,1
,,,,,,signatur cocktail usual,1.0,blackjack cocktail found,1
,,,,,,cocktail usual drink,1.0,cocktail found servic,1
,,,,,,scotch rock cocktail,1.0,tear unusu cocktail,1
,,,,,,rock cocktail wonder,1.0,unusu cocktail awesom,1
,,,,,,cocktail wonder notaddpricey,1.0,cocktail awesom tri,1
,,,,,,plan specialti cocktail,1.0,select breakfast cocktail,1
,,,,,,finish notaddit cocktail,1.0,breakfast cocktail mimosa,1
,,,,,,notaddit cocktail good,1.0,cocktail mimosa would,1
,,,,,,cocktail menu full,1.0,vodka cranberri cocktail,1
,,,,,,base cocktail like,1.0,cranberri cocktail three,1
,,,,,,minut wait cocktail,1.0,cocktail three hrs,1
,,,,,,wait cocktail arriv,1.0,worth cocktail wonder,1
,,,,,,cocktail arriv featur,1.0,cocktail wonder superb,1
,,,,,,forget second cocktail,1.0,ambianc sip cocktail,1
,,,,,,second cocktail like,1.0,sip cocktail order,1
,,,,,,cocktail like arriv,1.0,cocktail order specialti,1
,,,,,,notaddf specialti cocktail,1.0,notaddinto notaddth notaddcocktail,1
,,,,,,cocktail like feel,1.0,notaddth notaddcocktail notaddserv,1
,,,,,,craft cocktail excel,1.0,notaddcocktail notaddserv rude,1
,,,,,,cocktail excel craft,1.0,good mood cocktail,1
,,,,,,although order notaddcocktail,1.0,mood cocktail server,1
,,,,,,order notaddcocktail appreci,1.0,cocktail server treat,1
,,,,,,notaddcocktail appreci art,1.0,creativ cocktail featur,1
,,,,,,wine price cocktail,1.0,cocktail featur fresh,1
,,,,,,price cocktail whiskey,1.0,tower beer cocktail,1
,,,,,,cocktail whiskey bar,1.0,beer cocktail good,1
,,,,,,amaz mani cocktail,1.0,cocktail good waiter,1
,,,,,,mani cocktail still,1.0,sympa le cocktail,1
,,,,,,cocktail still recov,1.0,le cocktail san,1
,,,,,,great cocktail everyon,1.0,cocktail san alcool,1
,,,,,,cocktail everyon say,1.0,servic cocktail dine,1
,,,,,,hour price cocktail,1.0,cocktail dine hakkasan,1
,,,,,,price cocktail good,1.0,cousin oscar cocktail,1
,,,,,,longer two cocktail,1.0,oscar cocktail bar,1
,,,,,,notaddfood enjoy cocktail,1.0,music start cocktail,1
,,,,,,enjoy cocktail bar,1.0,start cocktail servic,1
,,,,,,cocktail bar listen,1.0,cocktail servic put,1
,,,,,,stop round cocktail,1.0,notaddnam notaddof notaddcocktail,1
,,,,,,round cocktail order,1.0,notaddof notaddcocktail notaddi,1
,,,,,,cocktail order chef,1.0,notaddcocktail notaddi notaddord,1
,,,,,,craft great cocktail,1.0,sister wed cocktail,1
,,,,,,notaddget notaddmi notaddcocktail,1.0,wed cocktail recept,1
,,,,,,notaddmi notaddcocktail notaddfix,1.0,cocktail recept maggiano,1
,,,,,,notaddcocktail notaddfix notaddbefor,1.0,cocktail choos whether,1
,,,,,,interest fun cocktail,1.0,even cocktail excel,1
,,,,,,fun cocktail bonus,1.0,tasti cocktail see,1
,,,,,,cocktail bonus sit,1.0,cocktail see group,1
,,,,,,love classic cocktail,1.0,receiv beauti cocktail,1
,,,,,,classic cocktail even,1.0,cocktail waitress girl,1
,,,,,,cocktail even love,1.0,shrimp cocktail caesar,1
,,,,,,atmospher classic cocktail,1.0,cocktail caesar salad,1
,,,,,,cocktail bar move,1.0,yum also cocktail,1
,,,,,,pros cool cocktail,1.0,also cocktail call,1
,,,,,,cool cocktail menu,1.0,cocktail call czar,1
,,,,,,hr enjoy cocktail,1.0,shrimp cocktail phenomen,1
,,,,,,enjoy cocktail happi,1.0,cocktail phenomen delici,1
,,,,,,excit wine cocktail,1.0,cool decor cocktail,1
,,,,,,wonder partak cocktail,1.0,decor cocktail pretti,1
,,,,,,partak cocktail hour,1.0,prefer custard cocktail,1
,,,,,,cocktail hour mojito,1.0,custard cocktail wine,1
,,,,,,notaddwith notaddcocktail notaddher,1.0,wine cocktail hous,1
,,,,,,notaddcocktail notaddher definit,1.0,cocktail hous chardo,1
,,,,,,amaz handmad cocktail,1.0,new polynesian cocktail,1
,,,,,,handmad cocktail wish,1.0,polynesian cocktail loung,1
,,,,,,cocktail wish littl,1.0,cocktail loung spring,1
,,,,,,calamari fine cocktail,1.0,enjoy proper cocktail,1
,,,,,,fine cocktail sauc,1.0,proper cocktail sure,1
,,,,,,cocktail sauc straight,1.0,cocktail sure loud,1
,,,,,,divin one cocktail,1.0,like tri cocktail,1
